field_name,source_family,fabric_inferred_role,main_generator_context_pool,declared_context_state_field,broad_event_source,recommended_semantic_routes,actual_state_expression_consumption,direct_main_generator_exposure,exposure_status,notes
ctx_ths_hot_rank,hotness,interaction-only,True,False,HOTNESS_CHANGE,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,False,True,DIRECT_CONTEXT_EXPOSED,Fabric role inferred lexically from ctx_* name; no route-level role enforcement in materializer. Used by static/orthogonal/context-insert pool.
ctx_ths_hot_rank_diff,hotness,interaction-only,True,False,HOTNESS_CHANGE,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,False,True,DIRECT_CONTEXT_EXPOSED,Fabric role inferred lexically from ctx_* name; no route-level role enforcement in materializer. Used by static/orthogonal/context-insert pool.
ctx_ths_hot_last_pct,hotness,interaction-only,False,False,HOTNESS_CHANGE,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE,False,False,NOT_IN_MAIN_GENERATOR,Fabric role inferred lexically from ctx_* name; no route-level role enforcement in materializer.
ctx_ths_hot_last_price,hotness,interaction-only,False,False,HOTNESS_CHANGE,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE,False,False,NOT_IN_MAIN_GENERATOR,Fabric role inferred lexically from ctx_* name; no route-level role enforcement in materializer.
ctx_ths_hot_circulation_value,hotness,interaction-only,False,False,HOTNESS_CHANGE,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE,False,False,NOT_IN_MAIN_GENERATOR,Fabric role inferred lexically from ctx_* name; no route-level role enforcement in materializer.
ctx_rzrq_rzye,margin_financing,interaction-only,True,False,MARGIN_FINANCING_CHANGE,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,False,True,DIRECT_CONTEXT_EXPOSED,Fabric role inferred lexically from ctx_* name; no route-level role enforcement in materializer. Used by static/orthogonal/context-insert pool.
ctx_rzrq_rqye,margin_financing,interaction-only,False,False,MARGIN_FINANCING_CHANGE,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,False,False,NOT_IN_MAIN_GENERATOR,Fabric role inferred lexically from ctx_* name; no route-level role enforcement in materializer.
ctx_rzrq_rzrqye,margin_financing,interaction-only,False,False,MARGIN_FINANCING_CHANGE,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,False,False,NOT_IN_MAIN_GENERATOR,Fabric role inferred lexically from ctx_* name; no route-level role enforcement in materializer.
ctx_rzrq_rzyezb,margin_financing,interaction-only,False,False,MARGIN_FINANCING_CHANGE,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,False,False,NOT_IN_MAIN_GENERATOR,Fabric role inferred lexically from ctx_* name; no route-level role enforcement in materializer.
ctx_rzrq_rzmre,margin_financing,interaction-only,False,False,MARGIN_FINANCING_CHANGE,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,False,False,NOT_IN_MAIN_GENERATOR,Fabric role inferred lexically from ctx_* name; no route-level role enforcement in materializer.
ctx_rzrq_rzche,margin_financing,interaction-only,False,False,MARGIN_FINANCING_CHANGE,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,False,False,NOT_IN_MAIN_GENERATOR,Fabric role inferred lexically from ctx_* name; no route-level role enforcement in materializer.
ctx_rzrq_rzjme,margin_financing,interaction-only,True,False,MARGIN_FINANCING_CHANGE,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,False,True,DIRECT_CONTEXT_EXPOSED,Fabric role inferred lexically from ctx_* name; no route-level role enforcement in materializer. Used by static/orthogonal/context-insert pool.
ctx_rzrq_rqyl,margin_financing,interaction-only,False,False,MARGIN_FINANCING_CHANGE,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,False,False,NOT_IN_MAIN_GENERATOR,Fabric role inferred lexically from ctx_* name; no route-level role enforcement in materializer.
ctx_billboard_deal_amount_ratio,billboard,interaction-only,False,False,BILLBOARD_CHANGE,LATCHED_CONTEXT|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,False,False,NOT_IN_MAIN_GENERATOR,Fabric role inferred lexically from ctx_* name; no route-level role enforcement in materializer.
ctx_billboard_billboard_deal_amt,billboard,interaction-only,False,False,BILLBOARD_CHANGE,LATCHED_CONTEXT|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,False,False,NOT_IN_MAIN_GENERATOR,Fabric role inferred lexically from ctx_* name; no route-level role enforcement in materializer.
ctx_billboard_billboard_net_amt,billboard,interaction-only,False,False,BILLBOARD_CHANGE,LATCHED_CONTEXT|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,False,False,NOT_IN_MAIN_GENERATOR,Fabric role inferred lexically from ctx_* name; no route-level role enforcement in materializer.
ctx_billboard_billboard_buy_amt,billboard,interaction-only,False,False,BILLBOARD_CHANGE,LATCHED_CONTEXT|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,False,False,NOT_IN_MAIN_GENERATOR,Fabric role inferred lexically from ctx_* name; no route-level role enforcement in materializer.
ctx_billboard_billboard_sell_amt,billboard,interaction-only,False,False,BILLBOARD_CHANGE,LATCHED_CONTEXT|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,False,False,NOT_IN_MAIN_GENERATOR,Fabric role inferred lexically from ctx_* name; no route-level role enforcement in materializer.
